Unit,Min Power (MW),Max Power (MW),Ramp-Down Limit (MW),Ramp-Up Limit (MW),Shutdown Ramp Limit (MW),Startup Ramp Limit (MW),Initial State,Bus,Always On,Minimum Uptime (h),Minimum Downtime (h),Price Min Power ($),Price Segment 1 ($/MW),Price Segment 2 ($/MW),Price Segment 3 ($/MW),Offer Segment 1 (MW),Offer Segment 2 (MW),Offer Segment 3 (MW),Startup Cost ($)
400,0.00,30.00,21.00,21.00,21.00,21.00,1,2029,0,4,4,0.00,41.45,47.83,50.76,10.00,10.00,10.00,0.00
401,0.00,9.00,6.30,6.30,6.30,6.30,0,2037,0,4,4,0.00,18.77,19.72,25.06,3.00,3.00,3.00,0.00
402,0.00,34.00,23.80,23.80,23.80,23.80,1,2051,0,1,1,0.00,48.26,52.38,59.86,11.33,11.33,11.33,0.00
403,0.00,12.00,8.40,8.40,8.40,8.40,0,2061,0,4,4,0.00,35.33,38.26,47.54,4.00,4.00,4.00,0.00
404,0.00,5.00,3.50,3.50,3.50,3.50,0,2085,0,1,1,0.00,27.37,29.96,32.22,1.67,1.67,1.67,0.00
405,0.00,16.00,11.20,11.20,11.20,11.20,0,2098,0,2,2,0.00,34.94,37.85,45.98,5.33,5.33,5.33,0.00
406,1.00,54.00,37.80,37.80,37.80,37.80,1,2099,0,1,1,75.66,23.53,25.94,29.87,17.67,17.67,17.67,0.00
407,0.00,16.00,11.20,11.20,11.20,11.20,1,2103,0,4,4,0.00,53.49,57.69,67.57,5.33,5.33,5.33,0.00
408,0.00,19.90,13.93,13.93,13.93,13.93,0,2123,0,1,1,0.00,41.91,47.27,55.97,6.63,6.63,6.63,0.00
409,0.00,32.40,22.68,22.68,22.68,22.68,0,2123,0,2,2,0.00,35.28,40.06,44.42,10.80,10.80,10.80,0.00
410,0.00,10.25,7.18,7.18,7.18,7.18,0,2151,0,1,1,0.00,52.44,57.58,66.15,3.42,3.42,3.42,0.00
411,0.00,6.00,4.20,4.20,4.20,4.20,0,2151,0,2,2,0.00,35.56,39.65,48.15,2.00,2.00,2.00,0.00
412,0.00,29.00,20.30,20.30,20.30,20.30,1,2161,0,2,2,0.00,49.01,53.20,59.50,9.67,9.67,9.67,0.00
413,0.00,45.00,31.50,31.50,31.50,31.50,1,2165,0,4,4,0.00,43.42,49.54,62.04,15.00,15.00,15.00,0.00
414,0.00,12.00,8.40,8.40,8.40,8.40,0,2166,0,2,2,0.00,45.37,51.96,60.56,4.00,4.00,4.00,0.00
415,0.00,24.00,16.80,16.80,16.80,16.80,1,2182,0,2,2,0.00,26.53,28.68,31.51,8.00,8.00,8.00,0.00
416,0.00,29.92,20.94,20.94,20.94,20.94,0,2182,0,4,4,0.00,41.44,45.00,52.88,9.97,9.97,9.97,0.00
417,0.00,9.20,6.44,6.44,6.44,6.44,0,2187,0,4,4,0.00,29.73,33.00,37.58,3.07,3.07,3.07,0.00
418,0.00,12.00,8.40,8.40,8.40,8.40,0,2190,0,4,4,0.00,50.75,57.18,66.11,4.00,4.00,4.00,0.00
419,0.00,12.00,8.40,8.40,8.40,8.40,0,2190,0,1,1,0.00,39.47,44.36,49.80,4.00,4.00,4.00,0.00
420,37.00,47.00,32.90,32.90,32.90,32.90,0,2192,0,1,1,2318.87,40.72,44.24,52.89,3.33,3.33,3.33,8200.00
421,0.00,15.00,10.50,10.50,10.50,10.50,1,2193,0,1,1,0.00,40.64,46.05,56.36,5.00,5.00,5.00,0.00
422,0.00,20.00,14.00,14.00,14.00,14.00,1,2195,0,4,4,0.00,34.21,37.76,44.53,6.67,6.67,6.67,0.00
423,0.00,28.00,19.60,19.60,19.60,19.60,0,2226,0,1,1,0.00,29.90,31.33,35.13,9.33,9.33,9.33,0.00
424,0.00,26.00,18.20,18.20,18.20,18.20,0,2226,0,4,4,0.00,19.80,21.87,25.53,8.67,8.67,8.67,0.00
425,0.00,12.00,8.40,8.40,8.40,8.40,0,2245,0,2,2,0.00,30.16,33.27,34.72,4.00,4.00,4.00,0.00
426,0.00,36.00,25.20,25.20,25.20,25.20,0,2245,0,1,1,0.00,33.47,37.44,44.94,12.00,12.00,12.00,0.00
427,2.50,24.00,16.80,16.80,16.80,16.80,0,2247,0,4,4,207.21,40.10,44.60,50.06,7.17,7.17,7.17,0.00
428,2.50,24.00,16.80,16.80,16.80,16.80,1,2247,0,2,2,196.30,53.77,56.92,61.52,7.17,7.17,7.17,0.00
429,0.00,13.80,9.66,9.66,9.66,9.66,0,2281,0,4,4,0.00,39.26,45.28,51.15,4.60,4.60,4.60,0.00
430,0.00,12.00,8.40,8.40,8.40,8.40,0,2291,0,2,2,0.00,19.09,20.65,23.91,4.00,4.00,4.00,0.00
431,0.00,56.00,39.20,39.20,39.20,39.20,0,2295,0,1,1,0.00,35.56,40.06,47.19,18.67,18.67,18.67,0.00
432,0.00,64.00,44.80,44.80,44.80,44.80,0,2297,0,1,1,0.00,50.86,57.51,72.01,21.33,21.33,21.33,0.00
433,0.00,10.00,7.00,7.00,7.00,7.00,0,2303,0,2,2,0.00,36.02,39.78,44.81,3.33,3.33,3.33,0.00
434,0.00,10.00,7.00,7.00,7.00,7.00,0,2303,0,1,1,0.00,31.34,34.04,39.08,3.33,3.33,3.33,0.00
435,0.00,12.00,8.40,8.40,8.40,8.40,0,2329,0,2,2,0.00,38.04,43.02,52.83,4.00,4.00,4.00,0.00
436,0.00,11.50,8.05,8.05,8.05,8.05,0,2335,0,4,4,0.00,64.82,70.92,81.51,3.83,3.83,3.83,0.00
437,0.00,3.60,2.52,2.52,2.52,2.52,0,2339,0,1,1,0.00,55.90,63.07,73.39,1.20,1.20,1.20,0.00
438,0.00,28.00,19.60,19.60,19.60,19.60,1,2341,0,1,1,0.00,31.80,34.80,40.84,9.33,9.33,9.33,0.00
439,0.00,28.00,19.60,19.60,19.60,19.60,1,2341,0,2,2,0.00,30.28,32.24,37.40,9.33,9.33,9.33,0.00
440,0.00,28.00,19.60,19.60,19.60,19.60,1,2341,0,4,4,0.00,36.03,39.63,46.34,9.33,9.33,9.33,0.00
441,0.00,10.00,7.00,7.00,7.00,7.00,0,2342,0,2,2,0.00,61.42,66.70,75.19,3.33,3.33,3.33,0.00
442,0.00,7.00,4.90,4.90,4.90,4.90,0,2342,0,2,2,0.00,43.10,46.92,54.44,2.33,2.33,2.33,0.00
443,0.00,7.00,4.90,4.90,4.90,4.90,0,2343,0,4,4,0.00,40.36,42.43,51.23,2.33,2.33,2.33,0.00
444,0.00,24.00,16.80,16.80,16.80,16.80,1,2364,0,1,1,0.00,42.46,48.48,52.35,8.00,8.00,8.00,0.00
445,0.00,24.00,16.80,16.80,16.80,16.80,1,2365,0,2,2,0.00,36.25,38.14,45.36,8.00,8.00,8.00,0.00
446,0.00,24.00,16.80,16.80,16.80,16.80,1,2366,0,2,2,0.00,43.42,47.90,53.31,8.00,8.00,8.00,0.00
447,0.00,24.00,16.80,16.80,16.80,16.80,1,2367,0,1,1,0.00,53.42,57.66,68.19,8.00,8.00,8.00,0.00
448,0.00,20.00,14.00,14.00,14.00,14.00,1,2368,0,4,4,0.00,40.55,45.43,54.46,6.67,6.67,6.67,0.00
449,0.00,8.00,5.60,5.60,5.60,5.60,0,2378,0,1,1,0.00,55.96,62.09,73.20,2.67,2.67,2.67,0.00
450,0.00,12.00,8.40,8.40,8.40,8.40,1,2394,0,2,2,0.00,28.37,31.33,38.56,4.00,4.00,4.00,0.00
451,0.00,34.90,24.43,24.43,24.43,24.43,1,2396,0,1,1,0.00,27.28,29.86,34.38,11.63,11.63,11.63,0.00
452,0.00,19.30,13.51,13.51,13.51,13.51,0,2396,0,1,1,0.00,46.53,49.61,57.70,6.43,6.43,6.43,0.00
453,0.00,36.00,25.20,25.20,25.20,25.20,1,2412,0,2,2,0.00,28.99,32.36,38.71,12.00,12.00,12.00,0.00
454,0.00,6.90,4.83,4.83,4.83,4.83,0,2414,0,4,4,0.00,39.86,43.65,49.66,2.30,2.30,2.30,0.00
455,0.00,19.20,13.44,13.44,13.44,13.44,0,2414,0,2,2,0.00,48.67,54.78,63.57,6.40,6.40,6.40,0.00
456,0.00,8.00,5.60,5.60,5.60,5.60,0,2421,0,1,1,0.00,58.55,64.72,73.94,2.67,2.67,2.67,0.00
457,0.00,16.00,11.20,11.20,11.20,11.20,0,2421,0,1,1,0.00,28.96,31.59,35.76,5.33,5.33,5.33,0.00
458,0.00,12.00,8.40,8.40,8.40,8.40,0,2421,0,2,2,0.00,43.91,49.23,49.23,4.00,4.00,4.00,0.00
459,0.00,19.70,13.79,13.79,13.79,13.79,0,2433,0,4,4,0.00,29.44,32.15,39.47,6.57,6.57,6.57,0.00
460,0.00,22.60,15.82,15.82,15.82,15.82,0,2437,0,4,4,0.00,40.05,43.92,45.71,7.53,7.53,7.53,0.00
461,0.00,1.70,1.19,1.19,1.19,1.19,0,2437,0,2,2,0.00,56.55,63.23,76.75,0.57,0.57,0.57,0.00
462,0.00,18.00,12.60,12.60,12.60,12.60,0,2440,0,2,2,0.00,25.25,28.09,30.27,6.00,6.00,6.00,0.00
463,0.00,21.00,14.70,14.70,14.70,14.70,0,2440,0,1,1,0.00,21.03,23.70,28.73,7.00,7.00,7.00,0.00
464,0.00,10.40,7.28,7.28,7.28,7.28,0,2445,0,1,1,0.00,46.68,51.17,57.51,3.47,3.47,3.47,0.00
465,0.00,22.00,15.40,15.40,15.40,15.40,0,2444,0,2,2,0.00,38.35,43.47,50.94,7.33,7.33,7.33,0.00
466,0.00,21.00,14.70,14.70,14.70,14.70,0,2460,0,4,4,0.00,35.85,39.07,43.90,7.00,7.00,7.00,0.00
467,0.00,4.50,3.15,3.15,3.15,3.15,0,2461,0,1,1,0.00,40.20,44.08,53.11,1.50,1.50,1.50,0.00
468,0.00,4.50,3.15,3.15,3.15,3.15,0,2461,0,2,2,0.00,24.87,27.06,29.08,1.50,1.50,1.50,0.00
469,0.00,20.70,14.49,14.49,14.49,14.49,0,2464,0,4,4,0.00,53.49,57.77,67.83,6.90,6.90,6.90,0.00
470,0.00,12.00,8.40,8.40,8.40,8.40,0,2475,0,1,1,0.00,48.69,53.57,60.09,4.00,4.00,4.00,0.00
471,0.00,26.00,18.20,18.20,18.20,18.20,1,2481,0,4,4,0.00,47.44,51.98,61.72,8.67,8.67,8.67,0.00
472,0.00,12.00,8.40,8.40,8.40,8.40,0,2495,0,2,2,0.00,47.12,51.32,60.84,4.00,4.00,4.00,0.00
473,38.00,50.00,35.00,35.00,35.00,35.00,1,2523,0,2,2,2383.77,43.28,46.12,52.91,4.00,4.00,4.00,6700.00
474,38.00,50.00,35.00,35.00,35.00,35.00,1,2523,0,2,2,2728.53,36.16,39.51,44.00,4.00,4.00,4.00,10600.00
475,0.00,20.00,14.00,14.00,14.00,14.00,1,2529,0,2,2,0.00,46.56,51.49,59.79,6.67,6.67,6.67,0.00
476,0.00,36.85,25.80,25.80,25.80,25.80,1,2529,0,1,1,0.00,33.00,37.63,44.34,12.28,12.28,12.28,0.00
477,0.00,12.50,8.75,8.75,8.75,8.75,0,2530,0,2,2,0.00,46.30,50.60,57.99,4.17,4.17,4.17,0.00
478,0.00,15.00,10.50,10.50,10.50,10.50,0,2530,0,1,1,0.00,33.91,36.18,41.79,5.00,5.00,5.00,0.00
479,0.00,9.60,6.72,6.72,6.72,6.72,1,2532,0,2,2,0.00,61.51,68.19,79.41,3.20,3.20,3.20,0.00
480,0.00,5.66,3.96,3.96,3.96,3.96,0,2545,0,1,1,0.00,29.82,34.36,39.01,1.89,1.89,1.89,0.00
481,0.00,16.00,11.20,11.20,11.20,11.20,0,2547,0,4,4,0.00,35.31,38.94,40.43,5.33,5.33,5.33,0.00
482,0.00,18.85,13.20,13.20,13.20,13.20,0,2555,0,2,2,0.00,43.73,47.81,51.58,6.28,6.28,6.28,0.00
483,0.00,34.00,23.80,23.80,23.80,23.80,1,2555,0,2,2,0.00,29.53,33.06,42.34,11.33,11.33,11.33,0.00
484,0.00,16.00,11.20,11.20,11.20,11.20,1,2558,0,2,2,0.00,32.22,35.77,40.67,5.33,5.33,5.33,0.00
485,0.00,16.80,11.76,11.76,11.76,11.76,0,2563,0,4,4,0.00,19.94,21.88,24.44,5.60,5.60,5.60,0.00
486,0.00,16.80,11.76,11.76,11.76,11.76,0,2576,0,4,4,0.00,38.55,42.68,51.65,5.60,5.60,5.60,0.00
487,0.00,13.50,9.45,9.45,9.45,9.45,0,2576,0,4,4,0.00,21.02,23.07,26.34,4.50,4.50,4.50,0.00
488,0.00,11.50,8.05,8.05,8.05,8.05,0,2581,0,1,1,0.00,48.93,53.27,57.66,3.83,3.83,3.83,0.00
489,0.00,12.00,8.40,8.40,8.40,8.40,0,2586,0,2,2,0.00,51.75,57.44,64.90,4.00,4.00,4.00,0.00
490,0.00,20.70,14.49,14.49,14.49,14.49,0,2586,0,4,4,0.00,29.79,34.25,42.57,6.90,6.90,6.90,0.00
491,0.00,4.60,3.22,3.22,3.22,3.22,0,2592,0,4,4,0.00,43.56,47.11,56.62,1.53,1.53,1.53,0.00
492,0.00,12.00,8.40,8.40,8.40,8.40,0,2601,0,2,2,0.00,44.51,47.37,52.63,4.00,4.00,4.00,0.00
493,0.00,9.00,6.30,6.30,6.30,6.30,0,2601,0,1,1,0.00,42.14,46.84,52.84,3.00,3.00,3.00,0.00
494,0.00,22.00,15.40,15.40,15.40,15.40,1,2610,0,4,4,0.00,34.92,40.22,48.77,7.33,7.33,7.33,0.00
495,0.00,8.90,6.23,6.23,6.23,6.23,0,2611,0,4,4,0.00,50.05,56.36,66.40,2.97,2.97,2.97,0.00
496,0.00,11.05,7.74,7.74,7.74,7.74,0,2616,0,2,2,0.00,54.16,61.47,70.84,3.68,3.68,3.68,0.00
497,0.00,37.50,26.25,26.25,26.25,26.25,0,2624,0,1,1,0.00,30.61,32.70,38.63,12.50,12.50,12.50,0.00
498,0.00,12.00,8.40,8.40,8.40,8.40,0,2624,0,2,2,0.00,40.13,45.66,52.46,4.00,4.00,4.00,0.00
499,0.00,28.00,19.60,19.60,19.60,19.60,1,2627,0,2,2,0.00,46.88,49.15,57.16,9.33,9.33,9.33,0.00
500,0.00,5.00,3.50,3.50,3.50,3.50,0,2640,0,2,2,0.00,54.23,60.14,67.61,1.67,1.67,1.67,0.00
501,0.00,6.00,4.20,4.20,4.20,4.20,0,2640,0,1,1,0.00,50.09,53.56,60.04,2.00,2.00,2.00,0.00
502,0.00,5.00,3.50,3.50,3.50,3.50,0,2640,0,2,2,0.00,23.44,25.65,27.76,1.67,1.67,1.67,0.00
503,0.00,2.30,1.61,1.61,1.61,1.61,0,2643,0,1,1,0.00,45.49,51.44,58.56,0.77,0.77,0.77,0.00
504,0.00,18.00,12.60,12.60,12.60,12.60,1,2644,0,4,4,0.00,47.05,53.39,59.26,6.00,6.00,6.00,0.00
505,0.00,22.00,15.40,15.40,15.40,15.40,1,2645,0,2,2,0.00,37.73,41.18,45.93,7.33,7.33,7.33,0.00
506,0.00,22.00,15.40,15.40,15.40,15.40,1,2645,0,4,4,0.00,57.07,63.41,77.34,7.33,7.33,7.33,0.00
507,0.00,29.00,20.30,20.30,20.30,20.30,1,2645,0,1,1,0.00,29.11,32.22,37.27,9.67,9.67,9.67,0.00
508,0.00,1.00,0.70,0.70,0.70,0.70,0,2646,0,1,1,0.00,48.72,53.41,59.21,0.33,0.33,0.33,0.00
509,0.00,10.00,7.00,7.00,7.00,7.00,0,2646,0,2,2,0.00,31.81,34.43,38.04,3.33,3.33,3.33,0.00
510,0.00,9.00,6.30,6.30,6.30,6.30,0,2646,0,4,4,0.00,24.41,27.79,32.93,3.00,3.00,3.00,0.00
511,0.00,35.00,24.50,24.50,24.50,24.50,0,2649,0,4,4,0.00,53.51,58.53,70.86,11.67,11.67,11.67,0.00
512,0.00,24.00,16.80,16.80,16.80,16.80,0,2649,0,4,4,0.00,37.15,41.72,45.39,8.00,8.00,8.00,0.00
513,0.00,28.00,19.60,19.60,19.60,19.60,1,2652,0,1,1,0.00,31.66,34.04,36.16,9.33,9.33,9.33,0.00
514,0.00,2.60,1.82,1.82,1.82,1.82,0,2659,0,4,4,0.00,50.64,55.52,65.88,0.87,0.87,0.87,0.00
515,0.00,9.80,6.86,6.86,6.86,6.86,1,2659,0,1,1,0.00,34.87,39.13,45.56,3.27,3.27,3.27,0.00
516,0.00,35.00,24.50,24.50,24.50,24.50,1,2660,0,2,2,0.00,47.20,50.53,55.42,11.67,11.67,11.67,0.00
517,0.00,35.00,24.50,24.50,24.50,24.50,1,2660,0,2,2,0.00,35.35,39.86,44.02,11.67,11.67,11.67,0.00
518,0.00,11.00,7.70,7.70,7.70,7.70,0,2663,0,4,4,0.00,60.90,68.00,79.18,3.67,3.67,3.67,0.00
519,0.00,7.00,4.90,4.90,4.90,4.90,1,2664,0,1,1,0.00,42.16,45.60,52.40,2.33,2.33,2.33,0.00
520,0.00,3.00,2.10,2.10,2.10,2.10,0,2663,0,4,4,0.00,39.03,43.35,53.09,1.00,1.00,1.00,0.00
521,0.00,12.00,8.40,8.40,8.40,8.40,0,2662,0,1,1,0.00,29.60,31.62,36.20,4.00,4.00,4.00,0.00
522,0.00,4.00,2.80,2.80,2.80,2.80,0,2664,0,1,1,0.00,35.92,40.08,48.49,1.33,1.33,1.33,0.00
523,0.00,12.00,8.40,8.40,8.40,8.40,1,2665,0,2,2,0.00,50.07,54.77,67.71,4.00,4.00,4.00,0.00
524,0.00,45.00,31.50,31.50,31.50,31.50,0,2669,0,1,1,0.00,28.36,31.42,39.12,15.00,15.00,15.00,0.00
525,0.00,45.00,31.50,31.50,31.50,31.50,0,2669,0,1,1,0.00,53.70,60.44,69.25,15.00,15.00,15.00,0.00
526,0.00,45.00,31.50,31.50,31.50,31.50,0,2669,0,2,2,0.00,28.76,31.94,38.06,15.00,15.00,15.00,0.00
527,0.00,45.00,31.50,31.50,31.50,31.50,0,2669,0,1,1,0.00,34.25,37.02,44.97,15.00,15.00,15.00,0.00
528,0.00,45.00,31.50,31.50,31.50,31.50,0,2669,0,4,4,0.00,34.72,37.54,44.42,15.00,15.00,15.00,0.00
529,0.00,6.15,4.30,4.30,4.30,4.30,0,2674,0,1,1,0.00,46.04,50.60,56.32,2.05,2.05,2.05,0.00
530,0.00,36.40,25.48,25.48,25.48,25.48,1,2688,0,4,4,0.00,28.24,31.18,33.53,12.13,12.13,12.13,0.00
531,0.00,15.00,10.50,10.50,10.50,10.50,1,2695,0,2,2,0.00,29.96,34.08,38.83,5.00,5.00,5.00,0.00
532,0.00,21.80,15.26,15.26,15.26,15.26,0,2729,0,1,1,0.00,18.79,20.79,25.13,7.27,7.27,7.27,0.00
533,0.00,17.00,11.90,11.90,11.90,11.90,1,2734,0,2,2,0.00,48.54,53.24,58.71,5.67,5.67,5.67,0.00
534,0.00,17.00,11.90,11.90,11.90,11.90,1,2734,0,2,2,0.00,47.07,51.39,59.17,5.67,5.67,5.67,0.00
535,0.00,26.50,18.55,18.55,18.55,18.55,1,2766,0,4,4,0.00,39.95,44.61,49.78,8.83,8.83,8.83,0.00
536,0.00,14.00,9.80,9.80,9.80,9.80,0,2776,0,1,1,0.00,30.12,32.91,38.17,4.67,4.67,4.67,0.00
537,0.00,8.00,5.60,5.60,5.60,5.60,0,2812,0,4,4,0.00,46.02,51.23,60.64,2.67,2.67,2.67,0.00
538,0.00,16.15,11.30,11.30,11.30,11.30,1,2813,0,2,2,0.00,43.43,46.79,50.63,5.38,5.38,5.38,0.00
539,0.00,20.00,14.00,14.00,14.00,14.00,0,2818,0,4,4,0.00,59.55,65.78,73.88,6.67,6.67,6.67,0.00
540,0.00,12.00,8.40,8.40,8.40,8.40,0,2822,0,1,1,0.00,41.75,44.85,49.67,4.00,4.00,4.00,0.00
541,0.00,12.00,8.40,8.40,8.40,8.40,1,2833,0,1,1,0.00,30.91,34.32,36.54,4.00,4.00,4.00,0.00
542,0.00,13.80,9.66,9.66,9.66,9.66,0,2838,0,2,2,0.00,43.26,48.46,60.67,4.60,4.60,4.60,0.00
543,0.00,20.00,14.00,14.00,14.00,14.00,1,2840,0,1,1,0.00,41.41,46.24,52.94,6.67,6.67,6.67,0.00
544,0.00,12.00,8.40,8.40,8.40,8.40,1,2840,0,4,4,0.00,26.84,29.93,33.85,4.00,4.00,4.00,0.00
545,0.00,12.00,8.40,8.40,8.40,8.40,0,2843,0,2,2,0.00,49.71,55.16,65.20,4.00,4.00,4.00,0.00
546,0.00,32.00,22.40,22.40,22.40,22.40,1,2843,0,4,4,0.00,40.37,44.32,49.42,10.67,10.67,10.67,0.00
547,0.00,2.00,1.40,1.40,1.40,1.40,0,2845,0,1,1,0.00,50.52,53.75,64.25,0.67,0.67,0.67,0.00
548,0.00,12.00,8.40,8.40,8.40,8.40,0,2845,0,4,4,0.00,37.19,41.28,46.59,4.00,4.00,4.00,0.00
549,0.00,17.60,12.32,12.32,12.32,12.32,0,2857,0,2,2,0.00,33.06,36.55,39.83,5.87,5.87,5.87,0.00
550,0.00,8.00,5.60,5.60,5.60,5.60,0,2868,0,4,4,0.00,48.62,53.32,63.00,2.67,2.67,2.67,0.00
551,0.00,13.80,9.66,9.66,9.66,9.66,0,2874,0,4,4,0.00,39.61,43.96,51.00,4.60,4.60,4.60,0.00
552,0.00,14.80,10.36,10.36,10.36,10.36,0,2876,0,4,4,0.00,34.41,38.80,41.90,4.93,4.93,4.93,0.00
553,0.00,2.40,1.68,1.68,1.68,1.68,0,2876,0,2,2,0.00,25.61,27.85,30.44,0.80,0.80,0.80,0.00
554,0.00,8.20,5.74,5.74,5.74,5.74,0,2884,0,1,1,0.00,42.79,46.60,56.82,2.73,2.73,2.73,0.00
555,6.00,26.50,18.55,18.55,18.55,18.55,0,2899,0,1,1,364.62,33.58,37.36,44.30,6.83,6.83,6.83,1800.00
556,6.00,26.50,18.55,18.55,18.55,18.55,1,2899,0,2,2,462.03,34.02,37.20,43.25,6.83,6.83,6.83,1600.00
557,6.00,22.90,16.03,16.03,16.03,16.03,0,2899,0,2,2,366.47,48.24,52.67,53.52,5.63,5.63,5.63,1200.00
558,0.00,14.00,9.80,9.80,9.80,9.80,0,2904,0,4,4,0.00,37.62,40.31,49.94,4.67,4.67,4.67,0.00
559,0.00,12.00,8.40,8.40,8.40,8.40,0,2904,0,2,2,0.00,40.01,43.30,48.62,4.00,4.00,4.00,0.00
560,0.00,12.00,8.40,8.40,8.40,8.40,0,2904,0,4,4,0.00,31.04,33.60,39.31,4.00,4.00,4.00,0.00
561,0.00,16.30,11.41,11.41,11.41,11.41,0,2908,0,4,4,0.00,38.67,42.54,46.91,5.43,5.43,5.43,0.00
562,0.00,6.00,4.20,4.20,4.20,4.20,0,2928,0,2,2,0.00,30.10,33.73,40.39,2.00,2.00,2.00,0.00
563,0.00,8.00,5.60,5.60,5.60,5.60,0,2929,0,1,1,0.00,59.59,66.62,77.86,2.67,2.67,2.67,0.00
564,0.00,34.50,24.15,24.15,24.15,24.15,0,2941,0,2,2,0.00,49.25,54.68,65.04,11.50,11.50,11.50,0.00
565,0.00,8.00,5.60,5.60,5.60,5.60,0,2948,0,1,1,0.00,56.50,63.07,67.28,2.67,2.67,2.67,0.00
566,0.00,18.00,12.60,12.60,12.60,12.60,0,2954,0,2,2,0.00,42.10,45.14,51.81,6.00,6.00,6.00,0.00
567,0.00,10.00,7.00,7.00,7.00,7.00,0,2954,0,2,2,0.00,30.33,34.54,38.04,3.33,3.33,3.33,0.00
568,0.00,4.70,3.29,3.29,3.29,3.29,0,2975,0,4,4,0.00,30.90,35.72,39.81,1.57,1.57,1.57,0.00
569,0.00,8.20,5.74,5.74,5.74,5.74,0,2982,0,4,4,0.00,41.55,44.62,51.83,2.73,2.73,2.73,0.00
570,0.00,34.00,23.80,23.80,23.80,23.80,1,2993,0,4,4,0.00,48.64,54.35,57.82,11.33,11.33,11.33,0.00
571,0.00,17.00,11.90,11.90,11.90,11.90,0,3020,0,1,1,0.00,31.89,33.94,35.50,5.67,5.67,5.67,0.00
572,0.00,17.00,11.90,11.90,11.90,11.90,0,3020,0,2,2,0.00,40.76,45.86,49.53,5.67,5.67,5.67,0.00
573,0.00,5.00,3.50,3.50,3.50,3.50,0,3021,0,4,4,0.00,33.13,36.71,42.24,1.67,1.67,1.67,0.00
574,0.00,13.00,9.10,9.10,9.10,9.10,1,3022,0,4,4,0.00,33.82,38.18,45.49,4.33,4.33,4.33,0.00
575,0.00,13.00,9.10,9.10,9.10,9.10,1,3022,0,4,4,0.00,22.05,24.26,29.05,4.33,4.33,4.33,0.00
576,0.00,18.40,12.88,12.88,12.88,12.88,0,3024,0,1,1,0.00,51.16,57.63,66.19,6.13,6.13,6.13,0.00
577,0.00,2.40,1.68,1.68,1.68,1.68,0,3027,0,1,1,0.00,21.21,22.46,24.35,0.80,0.80,0.80,0.00
578,0.00,12.00,8.40,8.40,8.40,8.40,0,3027,0,2,2,0.00,50.20,55.79,57.37,4.00,4.00,4.00,0.00
579,0.00,11.50,8.05,8.05,8.05,8.05,0,3029,0,1,1,0.00,51.83,56.47,69.39,3.83,3.83,3.83,0.00
580,0.00,6.90,4.83,4.83,4.83,4.83,0,3036,0,1,1,0.00,26.48,27.92,31.57,2.30,2.30,2.30,0.00
581,0.00,55.40,38.78,38.78,38.78,38.78,0,3038,0,1,1,0.00,47.17,52.69,66.85,18.47,18.47,18.47,0.00
582,0.00,16.00,11.20,11.20,11.20,11.20,1,3049,0,1,1,0.00,35.61,39.10,48.34,5.33,5.33,5.33,0.00
583,0.00,15.80,11.06,11.06,11.06,11.06,0,3059,0,4,4,0.00,39.90,45.45,51.13,5.27,5.27,5.27,0.00
584,0.00,2.00,1.40,1.40,1.40,1.40,0,3060,0,4,4,0.00,38.66,43.44,51.66,0.67,0.67,0.67,0.00
585,0.00,17.25,12.08,12.08,12.08,12.08,1,3070,0,1,1,0.00,41.28,44.80,52.23,5.75,5.75,5.75,0.00
586,0.00,19.50,13.65,13.65,13.65,13.65,0,3098,0,2,2,0.00,12.12,13.49,14.67,6.50,6.50,6.50,0.00
587,0.00,9.00,6.30,6.30,6.30,6.30,0,3107,0,2,2,0.00,48.46,50.93,62.50,3.00,3.00,3.00,0.00
588,0.00,54.00,37.80,37.80,37.80,37.80,0,3110,0,1,1,0.00,41.16,45.24,52.33,18.00,18.00,18.00,0.00
589,0.00,11.10,7.77,7.77,7.77,7.77,0,3113,0,2,2,0.00,35.82,40.54,46.94,3.70,3.70,3.70,0.00
590,0.00,38.00,26.60,26.60,26.60,26.60,1,3116,0,2,2,0.00,36.08,39.70,46.48,12.67,12.67,12.67,0.00
591,0.00,38.00,26.60,26.60,26.60,26.60,1,3117,0,4,4,0.00,46.00,50.28,61.06,12.67,12.67,12.67,0.00
592,0.00,38.00,26.60,26.60,26.60,26.60,1,3118,0,2,2,0.00,36.03,37.86,44.04,12.67,12.67,12.67,0.00
593,0.00,4.25,2.97,2.97,2.97,2.97,0,3122,0,1,1,0.00,26.02,27.46,31.59,1.42,1.42,1.42,0.00
594,0.00,16.80,11.76,11.76,11.76,11.76,0,3123,0,2,2,0.00,33.39,37.26,40.33,5.60,5.60,5.60,0.00
595,0.00,16.00,11.20,11.20,11.20,11.20,0,3123,0,4,4,0.00,51.35,54.63,62.40,5.33,5.33,5.33,0.00
596,0.00,20.80,14.56,14.56,14.56,14.56,1,3125,0,2,2,0.00,40.60,46.53,55.90,6.93,6.93,6.93,0.00
597,0.00,8.00,5.60,5.60,5.60,5.60,0,3126,0,2,2,0.00,33.70,37.32,42.76,2.67,2.67,2.67,0.00
598,0.00,7.20,5.04,5.04,5.04,5.04,0,3131,0,2,2,0.00,16.97,19.56,19.65,2.40,2.40,2.40,0.00
